unit_id,build_date,production_line,shift,test_station,firmware_version,heart_rate_error_bpm,response_time_seconds,signal_quality_score,test_status,defect_category,rework_required
WHRM-01396,2026-07-16,Line B,Evening,TS-02,FW-SIM-0.3,2.33,4.55,80.9,Fail,Low signal quality,No
WHRM-01397,2026-07-16,Line C,Day,TS-01,FW-SIM-0.3,1.14,3.69,89.2,Fail,Assembly defect,Yes
WHRM-01398,2026-07-16,Line A,Day,TS-01,FW-SIM-0.3,0.1,2.79,98.2,Pass,None,No
WHRM-01399,2026-07-16,Line B,Day,TS-01,FW-SIM-0.3,3.89,1.67,100.0,Pass,None,No
WHRM-01400,2026-07-16,Line A,Day,TS-03,FW-SIM-0.3,2.43,3.79,87.0,Pass,None,No
WHRM-01401,2026-07-16,Line C,Day,TS-01,FW-SIM-0.3,3.55,3.49,94.9,Pass,None,No
WHRM-01402,2026-07-16,Line C,Day,TS-01,FW-SIM-0.3,0.94,3.35,98.7,Pass,None,No
WHRM-01403,2026-07-16,Line A,Day,TS-01,FW-SIM-0.3,4.05,3.06,90.0,Pass,None,No
WHRM-01404,2026-07-16,Line A,Day,TS-02,FW-SIM-0.3,3.58,4.57,95.7,Pass,None,No
WHRM-01405,2026-07-16,Line C,Day,TS-03,FW-SIM-0.3,3.26,2.91,90.3,Pass,None,No
WHRM-01406,2026-07-16,Line A,Evening,TS-01,FW-SIM-0.3,1.63,2.86,100.0,Pass,None,No
WHRM-01407,2026-07-16,Line A,Evening,TS-01,FW-SIM-0.3,1.04,4.18,94.6,Pass,None,No
WHRM-01408,2026-07-16,Line B,Evening,TS-03,FW-SIM-0.3,2.93,3.79,85.4,Pass,None,No
WHRM-01409,2026-07-16,Line A,Evening,TS-03,FW-SIM-0.3,5.64,4.21,86.8,Fail,High heart-rate error,Yes
WHRM-01410,2026-07-16,Line A,Day,TS-01,FW-SIM-0.3,2.47,3.78,92.3,Pass,None,No
WHRM-01411,2026-07-16,Line C,Evening,TS-03,FW-SIM-0.3,2.9,3.43,98.2,Pass,None,No
WHRM-01412,2026-07-16,Line B,Evening,TS-03,FW-SIM-0.3,3.15,4.54,84.5,Pass,None,No
WHRM-01413,2026-07-16,Line B,Day,TS-01,FW-SIM-0.3,2.08,3.78,87.6,Pass,None,No
WHRM-01414,2026-07-16,Line A,Day,TS-03,FW-SIM-0.3,0.81,3.48,88.3,Pass,None,No
WHRM-01415,2026-07-16,Line B,Evening,TS-01,FW-SIM-0.3,5.74,4.93,89.8,Fail,High heart-rate error,No
WHRM-01416,2026-07-16,Line C,Day,TS-01,FW-SIM-0.3,2.7,3.73,84.5,Pass,None,No
WHRM-01417,2026-07-16,Line B,Evening,TS-03,FW-SIM-0.3,1.72,3.96,79.8,Fail,Low signal quality,Yes
WHRM-01418,2026-07-16,Line C,Evening,TS-01,FW-SIM-0.3,4.21,3.29,99.0,Pass,None,No
WHRM-01419,2026-07-16,Line C,Day,TS-01,FW-SIM-0.3,2.55,3.73,95.4,Pass,None,No
WHRM-01420,2026-07-16,Line A,Day,TS-02,FW-SIM-0.3,3.41,3.56,84.9,Pass,None,No
WHRM-01421,2026-07-16,Line A,Day,TS-02,FW-SIM-0.3,3.04,4.85,85.8,Pass,None,No
WHRM-01422,2026-07-16,Line C,Evening,TS-03,FW-SIM-0.3,5.39,4.23,88.6,Fail,High heart-rate error,Yes
WHRM-01423,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,3.99,4.17,86.3,Pass,None,No
WHRM-01424,2026-07-17,Line A,Evening,TS-01,FW-SIM-0.3,3.03,3.54,90.7,Pass,None,No
WHRM-01425,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,4.26,4.05,91.6,Pass,None,No
WHRM-01426,2026-07-17,Line C,Day,TS-03,FW-SIM-0.3,1.02,3.81,81.2,Fail,Low signal quality,Yes
WHRM-01427,2026-07-17,Line C,Day,TS-03,FW-SIM-0.3,1.99,3.98,82.7,Pass,None,No
WHRM-01428,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,1.2,4.46,100.0,Pass,None,No
WHRM-01429,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,1.24,5.1,91.1,Fail,Slow response time,No
WHRM-01430,2026-07-17,Line B,Day,TS-01,FW-SIM-0.3,2.72,3.49,88.9,Pass,None,No
WHRM-01431,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,1.62,3.68,91.2,Pass,None,No
WHRM-01432,2026-07-17,Line C,Evening,TS-01,FW-SIM-0.3,3.51,4.39,90.9,Pass,None,No
WHRM-01433,2026-07-17,Line C,Evening,TS-03,FW-SIM-0.3,0.78,3.83,86.9,Pass,None,No
WHRM-01434,2026-07-17,Line A,Evening,TS-03,FW-SIM-0.3,3.04,3.77,81.4,Fail,Low signal quality,No
WHRM-01435,2026-07-17,Line C,Day,TS-03,FW-SIM-0.3,2.59,4.08,86.4,Pass,None,No
WHRM-01436,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,3.35,3.96,86.9,Pass,None,No
WHRM-01437,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,2.32,3.14,90.2,Pass,None,No
WHRM-01438,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,4.28,3.63,91.3,Fail,Assembly defect,No
WHRM-01439,2026-07-17,Line B,Evening,TS-02,FW-SIM-0.3,1.93,4.0,94.0,Pass,None,No
WHRM-01440,2026-07-17,Line A,Evening,TS-03,FW-SIM-0.3,2.99,4.66,86.1,Pass,None,No
WHRM-01441,2026-07-17,Line B,Day,TS-02,FW-SIM-0.3,0.1,4.2,86.0,Pass,None,No
WHRM-01442,2026-07-17,Line A,Evening,TS-03,FW-SIM-0.3,1.28,3.43,91.2,Pass,None,No
WHRM-01443,2026-07-17,Line B,Evening,TS-01,FW-SIM-0.3,4.24,2.86,89.0,Pass,None,No
WHRM-01444,2026-07-17,Line B,Evening,TS-02,FW-SIM-0.3,0.1,3.2,89.3,Pass,None,No
WHRM-01445,2026-07-17,Line C,Day,TS-01,FW-SIM-0.3,1.96,3.75,97.1,Pass,None,No
WHRM-01446,2026-07-17,Line B,Evening,TS-01,FW-SIM-0.3,2.63,4.14,81.1,Fail,Low signal quality,No
WHRM-01447,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,3.51,4.18,89.0,Pass,None,No
WHRM-01448,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,1.24,4.24,86.3,Fail,Assembly defect,No
WHRM-01449,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,3.04,4.3,92.0,Pass,None,No
WHRM-01450,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,2.82,4.66,89.4,Pass,None,No
WHRM-01451,2026-07-17,Line C,Evening,TS-01,FW-SIM-0.3,2.15,3.72,99.0,Pass,None,No
WHRM-01452,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,3.44,3.68,100.0,Pass,None,No
WHRM-01453,2026-07-17,Line B,Evening,TS-01,FW-SIM-0.3,3.53,3.86,94.5,Pass,None,No
WHRM-01454,2026-07-17,Line C,Day,TS-02,FW-SIM-0.3,0.1,4.29,96.2,Pass,None,No
WHRM-01455,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,4.61,4.73,89.8,Pass,None,No
WHRM-01456,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,0.82,4.38,88.0,Pass,None,No
WHRM-01457,2026-07-17,Line B,Evening,TS-03,FW-SIM-0.3,3.3,4.15,85.6,Pass,None,No
WHRM-01458,2026-07-17,Line B,Day,TS-02,FW-SIM-0.3,1.06,3.68,90.2,Pass,None,No
WHRM-01459,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,2.69,3.85,83.4,Pass,None,No
WHRM-01460,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,1.93,3.57,92.6,Pass,None,No
WHRM-01461,2026-07-17,Line C,Day,TS-02,FW-SIM-0.3,0.1,3.66,97.1,Pass,None,No
WHRM-01462,2026-07-17,Line A,Day,TS-02,FW-SIM-0.3,2.96,3.79,94.9,Pass,None,No
WHRM-01463,2026-07-17,Line C,Day,TS-03,FW-SIM-0.3,1.29,3.92,85.6,Pass,None,No
WHRM-01464,2026-07-17,Line B,Evening,TS-03,FW-SIM-0.3,2.22,2.06,87.6,Pass,None,No
WHRM-01465,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,4.45,3.68,87.2,Pass,None,No
WHRM-01466,2026-07-17,Line A,Day,TS-02,FW-SIM-0.3,1.76,2.62,88.4,Pass,None,No
WHRM-01467,2026-07-17,Line C,Day,TS-02,FW-SIM-0.3,0.1,4.37,88.0,Pass,None,No
WHRM-01468,2026-07-17,Line C,Day,TS-01,FW-SIM-0.3,3.18,2.98,96.3,Pass,None,No
WHRM-01469,2026-07-17,Line B,Evening,TS-03,FW-SIM-0.3,3.9,3.21,81.4,Fail,Low signal quality,No
WHRM-01470,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,2.13,3.88,91.7,Pass,None,No
WHRM-01471,2026-07-17,Line C,Evening,TS-02,FW-SIM-0.3,3.2,4.55,96.5,Pass,None,No
WHRM-01472,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,3.0,4.03,85.4,Pass,None,No
WHRM-01473,2026-07-17,Line A,Evening,TS-03,FW-SIM-0.3,1.39,4.26,90.9,Pass,None,No
WHRM-01474,2026-07-17,Line B,Day,TS-01,FW-SIM-0.3,2.82,3.4,90.7,Pass,None,No
WHRM-01475,2026-07-17,Line A,Day,TS-03,FW-SIM-0.3,1.57,3.76,89.9,Pass,None,No
WHRM-01476,2026-07-17,Line A,Evening,TS-01,FW-SIM-0.3,0.67,3.29,89.1,Pass,None,No
WHRM-01477,2026-07-17,Line C,Evening,TS-03,FW-SIM-0.3,4.1,4.13,90.5,Pass,None,No
WHRM-01478,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,3.55,4.52,87.3,Pass,None,No
WHRM-01479,2026-07-17,Line B,Evening,TS-01,FW-SIM-0.3,3.07,4.94,99.4,Pass,None,No
WHRM-01480,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,1.56,4.56,94.1,Pass,None,No
WHRM-01481,2026-07-17,Line A,Day,TS-03,FW-SIM-0.3,0.1,3.97,82.1,Pass,None,No
WHRM-01482,2026-07-17,Line A,Evening,TS-01,FW-SIM-0.3,3.86,3.47,91.6,Pass,None,No
WHRM-01483,2026-07-17,Line C,Day,TS-01,FW-SIM-0.3,2.09,3.03,100.0,Pass,None,No
WHRM-01484,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,1.87,3.61,91.0,Pass,None,No
WHRM-01485,2026-07-17,Line A,Evening,TS-01,FW-SIM-0.3,2.03,3.65,87.5,Pass,None,No
WHRM-01486,2026-07-17,Line A,Day,TS-01,FW-SIM-0.3,4.27,4.39,95.2,Pass,None,No
WHRM-01487,2026-07-17,Line A,Day,TS-02,FW-SIM-0.3,4.29,3.89,79.3,Fail,Low signal quality,Yes
WHRM-01488,2026-07-17,Line C,Day,TS-03,FW-SIM-0.3,2.03,3.47,96.0,Pass,None,No
WHRM-01489,2026-07-17,Line A,Evening,TS-01,FW-SIM-0.3,3.34,3.08,97.1,Pass,None,No
WHRM-01490,2026-07-17,Line B,Day,TS-02,FW-SIM-0.3,2.7,3.15,94.8,Pass,None,No
WHRM-01491,2026-07-17,Line B,Evening,TS-01,FW-SIM-0.3,2.72,3.5,88.9,Pass,None,No
WHRM-01492,2026-07-17,Line C,Day,TS-02,FW-SIM-0.3,2.11,4.6,88.0,Pass,None,No
WHRM-01493,2026-07-17,Line C,Day,TS-01,FW-SIM-0.3,1.6,3.65,92.8,Pass,None,No
WHRM-01494,2026-07-17,Line A,Day,TS-03,FW-SIM-0.3,0.82,3.49,90.5,Pass,None,No
WHRM-01495,2026-07-17,Line B,Day,TS-02,FW-SIM-0.3,3.68,3.96,86.2,Pass,None,No
WHRM-01496,2026-07-17,Line B,Day,TS-03,FW-SIM-0.3,4.75,3.3,88.6,Pass,None,No
WHRM-01497,2026-07-17,Line C,Day,TS-03,FW-SIM-0.3,1.36,4.19,88.1,Pass,None,No
WHRM-01498,2026-07-17,Line B,Day,TS-01,FW-SIM-0.3,2.77,4.94,94.5,Pass,None,No
WHRM-01499,2026-07-17,Line B,Day,TS-01,FW-SIM-0.3,4.73,3.87,96.0,Pass,None,No
WHRM-01500,2026-07-17,Line A,Evening,TS-03,FW-SIM-0.3,2.41,3.25,82.9,Pass,None,No
WHRM-01501,2026-07-17,Line B,Evening,TS-03,FW-SIM-0.3,1.17,3.43,80.6,Fail,Low signal quality,No
WHRM-01502,2026-07-17,Line C,Evening,TS-02,FW-SIM-0.3,2.22,4.11,87.4,Pass,None,No
WHRM-01503,2026-07-17,Line A,Evening,TS-01,FW-SIM-0.3,3.43,4.08,98.4,Pass,None,No
WHRM-01504,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,1.0,4.37,94.9,Pass,None,No
WHRM-01505,2026-07-17,Line C,Day,TS-02,FW-SIM-0.3,3.2,4.22,93.1,Pass,None,No
WHRM-01506,2026-07-17,Line B,Day,TS-01,FW-SIM-0.3,3.21,4.83,89.1,Pass,None,No
WHRM-01507,2026-07-17,Line B,Day,TS-02,FW-SIM-0.3,3.33,3.22,98.6,Pass,None,No
WHRM-01508,2026-07-17,Line A,Evening,TS-02,FW-SIM-0.3,3.47,3.59,88.5,Pass,None,No
WHRM-01509,2026-07-17,Line B,Day,TS-02,FW-SIM-0.3,3.54,5.27,92.3,Fail,Slow response time,Yes
WHRM-01510,2026-07-17,Line C,Evening,TS-01,FW-SIM-0.3,1.54,4.28,92.7,Pass,None,No
WHRM-01511,2026-07-17,Line B,Evening,TS-02,FW-SIM-0.3,0.43,4.37,89.1,Pass,None,No
WHRM-01512,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,1.63,3.58,92.4,Pass,None,No
WHRM-01513,2026-07-18,Line B,Evening,TS-01,FW-SIM-0.3,5.51,4.41,94.8,Fail,High heart-rate error,Yes
WHRM-01514,2026-07-18,Line C,Day,TS-01,FW-SIM-0.3,1.15,3.63,97.0,Pass,None,No
WHRM-01515,2026-07-18,Line A,Evening,TS-01,FW-SIM-0.3,1.32,3.45,97.5,Pass,None,No
WHRM-01516,2026-07-18,Line B,Evening,TS-01,FW-SIM-0.3,4.32,4.06,100.0,Pass,None,No
WHRM-01517,2026-07-18,Line C,Evening,TS-01,FW-SIM-0.3,4.11,2.74,93.2,Pass,None,No
WHRM-01518,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,2.67,3.07,94.2,Pass,None,No
WHRM-01519,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,1.87,4.26,86.0,Pass,None,No
WHRM-01520,2026-07-18,Line B,Day,TS-02,FW-SIM-0.3,2.17,3.88,91.1,Pass,None,No
WHRM-01521,2026-07-18,Line C,Day,TS-02,FW-SIM-0.3,0.42,3.93,90.6,Pass,None,No
WHRM-01522,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,3.78,5.12,82.3,Fail,Slow response time,Yes
WHRM-01523,2026-07-18,Line C,Day,TS-01,FW-SIM-0.3,2.09,4.23,97.2,Pass,None,No
WHRM-01524,2026-07-18,Line C,Day,TS-01,FW-SIM-0.3,0.45,2.82,91.5,Pass,None,No
WHRM-01525,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,1.11,3.45,94.4,Pass,None,No
WHRM-01526,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,2.87,3.52,91.7,Pass,None,No
WHRM-01527,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,1.65,3.1,92.2,Pass,None,No
WHRM-01528,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,3.7,4.67,84.7,Pass,None,No
WHRM-01529,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,1.53,3.82,84.0,Pass,None,No
WHRM-01530,2026-07-18,Line B,Day,TS-02,FW-SIM-0.3,3.49,4.25,88.7,Pass,None,No
WHRM-01531,2026-07-18,Line B,Evening,TS-02,FW-SIM-0.3,4.35,4.23,86.5,Pass,None,No
WHRM-01532,2026-07-18,Line B,Day,TS-02,FW-SIM-0.3,2.74,3.7,91.7,Pass,None,No
WHRM-01533,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,0.66,2.96,84.8,Pass,None,No
WHRM-01534,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,2.52,4.74,93.6,Pass,None,No
WHRM-01535,2026-07-18,Line C,Day,TS-01,FW-SIM-0.3,3.58,4.06,87.6,Pass,None,No
WHRM-01536,2026-07-18,Line A,Day,TS-03,FW-SIM-0.3,3.36,3.98,82.2,Fail,Assembly defect,No
WHRM-01537,2026-07-18,Line B,Evening,TS-02,FW-SIM-0.3,4.53,3.19,82.1,Pass,None,No
WHRM-01538,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,0.26,4.0,99.9,Pass,None,No
WHRM-01539,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,2.86,4.46,86.7,Pass,None,No
WHRM-01540,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,3.11,3.66,79.7,Fail,Low signal quality,No
WHRM-01541,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,3.6,5.33,90.0,Fail,Slow response time,Yes
WHRM-01542,2026-07-18,Line B,Evening,TS-02,FW-SIM-0.3,1.88,3.94,90.5,Pass,None,No
WHRM-01543,2026-07-18,Line A,Evening,TS-01,FW-SIM-0.3,4.86,3.64,85.5,Pass,None,No
WHRM-01544,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,2.71,4.21,87.8,Pass,None,No
WHRM-01545,2026-07-18,Line B,Evening,TS-03,FW-SIM-0.3,4.11,3.64,93.8,Pass,None,No
WHRM-01546,2026-07-18,Line B,Day,TS-02,FW-SIM-0.3,3.12,4.02,92.0,Pass,None,No
WHRM-01547,2026-07-18,Line A,Evening,TS-02,FW-SIM-0.3,2.13,4.27,88.0,Pass,None,No
WHRM-01548,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,0.74,3.01,88.8,Pass,None,No
WHRM-01549,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,4.74,3.64,95.2,Pass,None,No
WHRM-01550,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,4.0,4.16,89.5,Pass,None,No
WHRM-01551,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,1.73,3.82,80.9,Fail,Low signal quality,Yes
WHRM-01552,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,2.33,4.61,91.1,Pass,None,No
WHRM-01553,2026-07-18,Line B,Evening,TS-03,FW-SIM-0.3,4.16,4.78,90.4,Pass,None,No
WHRM-01554,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,1.96,4.56,85.3,Pass,None,No
WHRM-01555,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,2.34,4.84,93.8,Pass,None,No
WHRM-01556,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,2.27,4.3,83.2,Pass,None,No
WHRM-01557,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,2.03,3.88,83.5,Pass,None,No
WHRM-01558,2026-07-18,Line A,Evening,TS-01,FW-SIM-0.3,2.26,3.89,98.2,Pass,None,No
WHRM-01559,2026-07-18,Line C,Evening,TS-02,FW-SIM-0.3,3.1,3.23,96.4,Pass,None,No
WHRM-01560,2026-07-18,Line C,Day,TS-03,FW-SIM-0.3,2.23,2.32,87.1,Pass,None,No
WHRM-01561,2026-07-18,Line B,Evening,TS-02,FW-SIM-0.3,3.75,4.69,85.9,Pass,None,No
WHRM-01562,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,3.42,3.3,95.1,Pass,None,No
WHRM-01563,2026-07-18,Line A,Evening,TS-02,FW-SIM-0.3,1.02,3.34,95.8,Fail,Assembly defect,Yes
WHRM-01564,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,1.19,3.34,100.0,Pass,None,No
WHRM-01565,2026-07-18,Line C,Day,TS-02,FW-SIM-0.3,1.79,3.56,88.9,Pass,None,No
WHRM-01566,2026-07-18,Line C,Evening,TS-01,FW-SIM-0.3,1.27,4.76,98.5,Pass,None,No
WHRM-01567,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,5.36,4.04,90.5,Fail,High heart-rate error,No
WHRM-01568,2026-07-18,Line A,Day,TS-03,FW-SIM-0.3,5.66,4.8,94.8,Fail,High heart-rate error,Yes
WHRM-01569,2026-07-18,Line B,Day,TS-02,FW-SIM-0.3,4.23,2.83,95.3,Pass,None,No
WHRM-01570,2026-07-18,Line C,Day,TS-01,FW-SIM-0.3,0.63,3.47,91.7,Pass,None,No
WHRM-01571,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,0.1,4.02,86.8,Pass,None,No
WHRM-01572,2026-07-18,Line A,Evening,TS-01,FW-SIM-0.3,3.23,3.07,95.2,Pass,None,No
WHRM-01573,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,2.49,3.46,85.2,Pass,None,No
WHRM-01574,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,2.18,3.53,98.1,Pass,None,No
WHRM-01575,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,2.45,2.73,85.6,Pass,None,No
WHRM-01576,2026-07-18,Line A,Day,TS-03,FW-SIM-0.3,2.79,4.45,88.0,Pass,None,No
WHRM-01577,2026-07-18,Line B,Evening,TS-02,FW-SIM-0.3,1.04,4.32,94.7,Pass,None,No
WHRM-01578,2026-07-18,Line A,Day,TS-02,FW-SIM-0.3,2.53,3.13,93.4,Pass,None,No
WHRM-01579,2026-07-18,Line B,Day,TS-02,FW-SIM-0.3,4.4,3.41,89.1,Pass,None,No
WHRM-01580,2026-07-18,Line A,Evening,TS-02,FW-SIM-0.3,3.51,4.47,91.7,Pass,None,No
WHRM-01581,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,4.44,3.55,99.0,Pass,None,No
WHRM-01582,2026-07-18,Line B,Evening,TS-02,FW-SIM-0.3,1.66,2.88,88.6,Pass,None,No
WHRM-01583,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,6.27,2.62,82.8,Fail,High heart-rate error,Yes
WHRM-01584,2026-07-18,Line A,Day,TS-03,FW-SIM-0.3,0.44,4.21,90.7,Pass,None,No
WHRM-01585,2026-07-18,Line C,Day,TS-03,FW-SIM-0.3,2.52,4.12,83.9,Pass,None,No
WHRM-01586,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,0.95,3.65,89.1,Pass,None,No
WHRM-01587,2026-07-18,Line A,Day,TS-03,FW-SIM-0.3,1.2,4.33,84.2,Pass,None,No
WHRM-01588,2026-07-18,Line A,Day,TS-01,FW-SIM-0.3,5.88,2.89,85.6,Fail,High heart-rate error,No
WHRM-01589,2026-07-18,Line A,Evening,TS-01,FW-SIM-0.3,0.95,4.37,83.4,Pass,None,No
WHRM-01590,2026-07-18,Line B,Evening,TS-01,FW-SIM-0.3,0.1,4.41,88.8,Pass,None,No
WHRM-01591,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,3.32,4.36,91.9,Pass,None,No
WHRM-01592,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,1.65,3.94,90.6,Pass,None,No
WHRM-01593,2026-07-18,Line B,Evening,TS-01,FW-SIM-0.3,1.63,3.2,98.1,Pass,None,No
WHRM-01594,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,5.03,4.54,87.8,Fail,High heart-rate error,Yes
WHRM-01595,2026-07-18,Line B,Evening,TS-01,FW-SIM-0.3,3.6,4.54,94.0,Pass,None,No
WHRM-01596,2026-07-18,Line A,Day,TS-03,FW-SIM-0.3,4.75,4.63,87.6,Pass,None,No
WHRM-01597,2026-07-18,Line A,Evening,TS-03,FW-SIM-0.3,2.65,3.7,87.6,Pass,None,No
WHRM-01598,2026-07-18,Line B,Day,TS-01,FW-SIM-0.3,3.3,4.02,92.9,Pass,None,No
WHRM-01599,2026-07-18,Line C,Day,TS-01,FW-SIM-0.3,4.05,4.41,92.8,Pass,None,No
WHRM-01600,2026-07-18,Line B,Day,TS-03,FW-SIM-0.3,1.61,2.92,77.5,Fail,Low signal quality,Yes
WHRM-01601,2026-07-19,Line C,Day,TS-02,FW-SIM-0.3,4.51,3.54,100.0,Pass,None,No
WHRM-01602,2026-07-19,Line B,Evening,TS-03,FW-SIM-0.3,4.24,3.75,87.9,Pass,None,No
WHRM-01603,2026-07-19,Line A,Evening,TS-01,FW-SIM-0.3,2.99,3.99,93.6,Pass,None,No
WHRM-01604,2026-07-19,Line A,Evening,TS-01,FW-SIM-0.3,2.95,3.47,100.0,Pass,None,No
WHRM-01605,2026-07-19,Line A,Day,TS-01,FW-SIM-0.3,1.0,4.78,94.7,Fail,Cosmetic defect,Yes
WHRM-01606,2026-07-19,Line A,Day,TS-02,FW-SIM-0.3,3.45,4.49,95.7,Pass,None,No
WHRM-01607,2026-07-19,Line B,Day,TS-01,FW-SIM-0.3,2.28,3.69,90.0,Pass,None,No
WHRM-01608,2026-07-19,Line B,Evening,TS-01,FW-SIM-0.3,3.71,3.87,90.8,Pass,None,No
WHRM-01609,2026-07-19,Line B,Evening,TS-03,FW-SIM-0.3,0.1,2.97,94.7,Pass,None,No
WHRM-01610,2026-07-19,Line A,Evening,TS-03,FW-SIM-0.3,2.72,4.93,84.6,Pass,None,No
WHRM-01611,2026-07-19,Line A,Evening,TS-02,FW-SIM-0.3,6.25,4.98,95.3,Fail,High heart-rate error,Yes
WHRM-01612,2026-07-19,Line B,Day,TS-01,FW-SIM-0.3,1.49,4.98,84.0,Pass,None,No
WHRM-01613,2026-07-19,Line B,Day,TS-03,FW-SIM-0.3,0.5,4.67,88.9,Pass,None,No
WHRM-01614,2026-07-19,Line A,Day,TS-02,FW-SIM-0.3,1.48,3.4,93.4,Pass,None,No
WHRM-01615,2026-07-19,Line A,Day,TS-02,FW-SIM-0.3,1.05,4.09,92.5,Pass,None,No
WHRM-01616,2026-07-19,Line B,Evening,TS-01,FW-SIM-0.3,4.61,3.29,80.0,Fail,Low signal quality,No
WHRM-01617,2026-07-19,Line A,Day,TS-01,FW-SIM-0.3,2.2,3.79,89.8,Pass,None,No
WHRM-01618,2026-07-19,Line B,Evening,TS-01,FW-SIM-0.3,3.17,5.95,93.6,Fail,Slow response time,No
WHRM-01619,2026-07-19,Line A,Day,TS-02,FW-SIM-0.3,1.85,3.09,89.8,Pass,None,No
WHRM-01620,2026-07-19,Line B,Day,TS-02,FW-SIM-0.3,2.41,3.45,91.0,Pass,None,No
WHRM-01621,2026-07-19,Line B,Day,TS-01,FW-SIM-0.3,3.64,4.79,91.7,Pass,None,No
WHRM-01622,2026-07-19,Line A,Day,TS-01,FW-SIM-0.3,0.1,4.27,84.8,Fail,Assembly defect,Yes
WHRM-01623,2026-07-19,Line C,Evening,TS-01,FW-SIM-0.3,0.99,3.21,91.5,Pass,None,No
WHRM-01624,2026-07-19,Line C,Evening,TS-02,FW-SIM-0.3,2.66,4.16,87.7,Pass,None,No
WHRM-01625,2026-07-19,Line C,Evening,TS-01,FW-SIM-0.3,3.48,3.14,87.1,Pass,None,No
WHRM-01626,2026-07-19,Line B,Evening,TS-03,FW-SIM-0.3,1.42,4.38,78.5,Fail,Low signal quality,Yes
WHRM-01627,2026-07-19,Line A,Evening,TS-02,FW-SIM-0.3,2.78,2.95,84.1,Pass,None,No
WHRM-01628,2026-07-19,Line B,Day,TS-02,FW-SIM-0.3,3.11,4.4,87.2,Pass,None,No
WHRM-01629,2026-07-19,Line B,Evening,TS-01,FW-SIM-0.3,1.1,3.91,99.1,Pass,None,No
